dataset,model,seed,alpha,score,axis,method,target_coverage,marginal_coverage,mean_set_size,coverage_gap,worst_group_coverage,set_size_disparity
ACSEmployment-CA,xgboost,3,0.2,lac,predclass,mondrian,0.8,0.80875,1.0329166666666667,0.06511048319205148,0.7766830870279147,0.06486042692939242
ACSEmployment-CA,xgboost,3,0.2,lac,sex,mondrian,0.8,0.8216666666666667,1.0454166666666667,0.03458728803966249,0.8044739022369511,0.09030654515327252
ACSEmployment-CA,xgboost,3,0.2,lac,age,mondrian,0.8,0.8258333333333333,1.0695833333333333,0.09555135692201988,0.7621951219512195,0.3721682847896439
ACSEmployment-CA,xgboost,3,0.2,lac,race,mondrian,0.8,0.7975,1.0045833333333334,0.03664819675318365,0.7901234567901234,0.028490028490028463
ACSEmployment-CA,xgboost,3,0.2,aps,predclass,marginal,0.8,1.0,1.9791666666666667,0.0,1.0,0.04230118443316422
ACSEmployment-CA,xgboost,3,0.2,aps,sex,marginal,0.8,1.0,1.9791666666666667,0.0,1.0,0.025243914549870183
ACSEmployment-CA,xgboost,3,0.2,aps,age,marginal,0.8,1.0,1.9791666666666667,0.0,1.0,0.06901408450704216
ACSEmployment-CA,xgboost,3,0.2,aps,race,marginal,0.8,1.0,1.9791666666666667,0.0,1.0,0.1312214845919475
ACSEmployment-CA,xgboost,3,0.2,aps,predclass,mondrian,0.8,1.0,1.9758333333333333,0.0,1.0,0.04906937394247035
ACSEmployment-CA,xgboost,3,0.2,aps,sex,mondrian,0.8,1.0,1.975,0.0,1.0,0.050293378038558156
ACSEmployment-CA,xgboost,3,0.2,aps,age,mondrian,0.8,1.0,1.9675,0.0,1.0,0.10140845070422544
ACSEmployment-CA,xgboost,3,0.2,aps,race,mondrian,0.8,1.0,1.9875,0.0,1.0,0.016479894528675043
ACSEmployment-CA,xgboost,4,0.05,lac,predclass,marginal,0.95,0.9479166666666666,1.4370833333333333,0.03776065267074591,0.9289891395154553,0.24135359179328209
ACSEmployment-CA,xgboost,4,0.05,lac,sex,marginal,0.95,0.9479166666666666,1.4370833333333333,0.012390251565550958,0.9415305245055889,0.18071833569553286
ACSEmployment-CA,xgboost,4,0.05,lac,age,marginal,0.95,0.9479166666666666,1.4370833333333333,0.061117362574219514,0.9185022026431718,0.3979643126413672
ACSEmployment-CA,xgboost,4,0.05,lac,race,marginal,0.95,0.9479166666666666,1.4370833333333333,0.014384894446665242,0.9444063143445436,0.07140425945735673
ACSEmployment-CA,xgboost,4,0.05,lac,predclass,mondrian,0.95,0.9466666666666667,1.4458333333333333,0.006933376666937496,0.9431913116123642,0.36556478477990484
ACSEmployment-CA,xgboost,4,0.05,lac,sex,mondrian,0.95,0.9470833333333334,1.4420833333333334,0.0025725846308052303,0.9458367016976557,0.12535737100062505
ACSEmployment-CA,xgboost,4,0.05,lac,age,mondrian,0.95,0.9520833333333333,1.4825,0.03869621066152862,0.9335260115606936,0.5017199673284745
ACSEmployment-CA,xgboost,4,0.05,lac,race,mondrian,0.95,0.9525,1.4575,0.021352255470468373,0.9471516815374056,0.10849064251319973
ACSEmployment-CA,xgboost,4,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.1,lac,predclass,marginal,0.9,0.8870833333333333,1.2358333333333333,0.07306503998983327,0.8504594820384294,0.09784644487361382
ACSEmployment-CA,xgboost,4,0.1,lac,sex,marginal,0.9,0.8870833333333333,1.2358333333333333,0.018888095696533713,0.8779304769603881,0.12390807649772606
ACSEmployment-CA,xgboost,4,0.1,lac,age,marginal,0.9,0.8870833333333333,1.2358333333333333,0.08676498755027773,0.8480176211453745,0.26290360249897815
ACSEmployment-CA,xgboost,4,0.1,lac,race,marginal,0.9,0.8870833333333333,1.2358333333333333,0.0322099160681838,0.8661417322834646,0.05864411179371798
ACSEmployment-CA,xgboost,4,0.1,lac,predclass,mondrian,0.9,0.8916666666666667,1.2579166666666666,0.010541732552495131,0.8863826232247285,0.2604578778617366
ACSEmployment-CA,xgboost,4,0.1,lac,sex,mondrian,0.9,0.8866666666666667,1.23375,0.024701261129504326,0.8746968472109944,0.11152477598494692
ACSEmployment-CA,xgboost,4,0.1,lac,age,mondrian,0.9,0.8925,1.27,0.04856169283482059,0.8766519823788547,0.4905362528273436
ACSEmployment-CA,xgboost,4,0.1,lac,race,mondrian,0.9,0.8929166666666667,1.2479166666666666,0.051525743891254305,0.8798901853122855,0.1432753688327939
ACSEmployment-CA,xgboost,4,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.1,aps,age,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.2,lac,predclass,marginal,0.8,0.7904166666666667,1.0070833333333333,0.08354843884440943,0.7485380116959064,0.004202109596518344
ACSEmployment-CA,xgboost,4,0.2,lac,sex,marginal,0.8,0.7904166666666667,1.0070833333333333,0.07965141860560487,0.751818916734034,0.0037334104436788085
ACSEmployment-CA,xgboost,4,0.2,lac,age,marginal,0.8,0.7904166666666667,1.0070833333333333,0.18392655189746165,0.6734104046242775,0.014623649158079788
ACSEmployment-CA,xgboost,4,0.2,lac,race,marginal,0.8,0.7904166666666667,1.0070833333333333,0.022517290533762724,0.785175017158545,0.013736263736263687
ACSEmployment-CA,xgboost,4,0.2,lac,predclass,mondrian,0.8,0.81,1.04875,0.0376169017723027,0.7911445279866333,0.09774436090225569
ACSEmployment-CA,xgboost,4,0.2,lac,sex,mondrian,0.8,0.8029166666666666,1.0266666666666666,0.05206269015473741,0.7776879547291835,0.051738075990299004
ACSEmployment-CA,xgboost,4,0.2,lac,age,mondrian,0.8,0.8154166666666667,1.0533333333333332,0.08725579390921279,0.7687224669603524,0.2341040462427746
ACSEmployment-CA,xgboost,4,0.2,lac,race,mondrian,0.8,0.7954166666666667,1.0175,0.05453987767324053,0.7817433081674674,0.09070796460176989
ACSEmployment-CA,xgboost,4,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,xgboost,4,0.2,aps,predclass,mondrian,0.8,1.0,1.9958333333333333,0.0,1.0,0.00831255195344971
ACSEmployment-CA,xgboost,4,0.2,aps,sex,mondrian,0.8,1.0,1.9954166666666666,0.0,1.0,0.009458297506448776
ACSEmployment-CA,xgboost,4,0.2,aps,age,mondrian,0.8,1.0,1.9908333333333332,0.0,1.0,0.029891304347826164
ACSEmployment-CA,xgboost,4,0.2,aps,race,mondrian,0.8,1.0,1.9979166666666666,0.0,1.0,0.008241758241758212
ACSEmployment-CA,lightgbm,0,0.05,lac,predclass,marginal,0.95,0.9475,1.4075,0.036797483162812394,0.9296685529506872,0.2584498735255949
ACSEmployment-CA,lightgbm,0,0.05,lac,sex,marginal,0.95,0.9475,1.4075,0.024301080048002133,0.9354304635761589,0.19044179741321843
ACSEmployment-CA,lightgbm,0,0.05,lac,age,marginal,0.95,0.9475,1.4075,0.032540737458770175,0.9344262295081968,0.5093551765021505
ACSEmployment-CA,lightgbm,0,0.05,lac,race,marginal,0.95,0.9475,1.4075,0.03648464613627378,0.9343891402714932,0.12184246364714668
ACSEmployment-CA,lightgbm,0,0.05,lac,predclass,mondrian,0.95,0.9508333333333333,1.4304166666666667,0.008039587635745304,0.9466895958727429,0.444713759122388
ACSEmployment-CA,lightgbm,0,0.05,lac,sex,mondrian,0.95,0.95125,1.4216666666666666,0.01518400817814125,0.9437086092715232,0.15729587981688065
ACSEmployment-CA,lightgbm,0,0.05,lac,age,mondrian,0.95,0.95125,1.4604166666666667,0.04670712758469575,0.9164265129682997,0.49765904232763036
ACSEmployment-CA,lightgbm,0,0.05,lac,race,mondrian,0.95,0.9541666666666667,1.4316666666666666,0.048369480418161914,0.9343891402714932,0.19073624144618062
ACSEmployment-CA,lightgbm,0,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.1,lac,predclass,marginal,0.9,0.89375,1.21125,0.0810249466332923,0.8544866612772838,0.08788980635062082
ACSEmployment-CA,lightgbm,0,0.1,lac,sex,marginal,0.9,0.89375,1.21125,0.0022501000044445885,0.8926174496644296,0.11865527356771421
ACSEmployment-CA,lightgbm,0,0.1,lac,age,marginal,0.9,0.89375,1.21125,0.0939368763576256,0.8414985590778098,0.28309577589116497
ACSEmployment-CA,lightgbm,0,0.1,lac,race,marginal,0.9,0.89375,1.21125,0.03253086148574447,0.8800904977375565,0.09150814918947425
ACSEmployment-CA,lightgbm,0,0.1,lac,predclass,mondrian,0.9,0.8945833333333333,1.2495833333333333,0.004336761824262125,0.8924818108326596,0.31240603045534243
ACSEmployment-CA,lightgbm,0,0.1,lac,sex,mondrian,0.9,0.8933333333333333,1.2195833333333332,0.013578381261389438,0.8865894039735099,0.18210253789057274
ACSEmployment-CA,lightgbm,0,0.1,lac,age,mondrian,0.9,0.8983333333333333,1.2470833333333333,0.07324798470099203,0.8414985590778098,0.3653148826059489
ACSEmployment-CA,lightgbm,0,0.1,lac,race,mondrian,0.9,0.8975,1.2233333333333334,0.09012432456178887,0.8710407239819005,0.25005491367570176
ACSEmployment-CA,lightgbm,0,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.1,aps,age,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,0,0.2,lac,predclass,marginal,0.8,0.8079166666666666,1.0,0.0924093808627785,0.7631366208569119,0.0
ACSEmployment-CA,lightgbm,0,0.2,lac,sex,marginal,0.8,0.8079166666666666,1.0,0.043396373172140956,0.7860738255033557,0.0
ACSEmployment-CA,lightgbm,0,0.2,lac,age,marginal,0.8,0.8079166666666666,1.0,0.19952228885946466,0.6743515850144092,0.0
ACSEmployment-CA,lightgbm,0,0.2,lac,race,marginal,0.8,0.8079166666666666,1.0,0.03364579845999327,0.7766990291262136,0.0
ACSEmployment-CA,lightgbm,0,0.2,lac,predclass,mondrian,0.8,0.8245833333333333,1.0441666666666667,0.06007308336884154,0.7954729183508489,0.08569118835893286
ACSEmployment-CA,lightgbm,0,0.2,lac,sex,mondrian,0.8,0.8220833333333334,1.0295833333333333,0.014872883239255064,0.8145973154362416,0.059563758389261645
ACSEmployment-CA,lightgbm,0,0.2,lac,age,mondrian,0.8,0.8258333333333333,1.0370833333333334,0.14476724563179888,0.729106628242075,0.10951008645533133
ACSEmployment-CA,lightgbm,0,0.2,lac,race,mondrian,0.8,0.8095833333333333,1.0045833333333334,0.007841672890216533,0.8076923076923077,0.07766990291262132
ACSEmployment-CA,lightgbm,0,0.2,aps,predclass,marginal,0.8,1.0,1.9904166666666667,0.0,1.0,0.019776440240756754
ACSEmployment-CA,lightgbm,0,0.2,aps,sex,marginal,0.8,1.0,1.9904166666666667,0.0,1.0,0.01096159829325738
ACSEmployment-CA,lightgbm,0,0.2,aps,age,marginal,0.8,1.0,1.9904166666666667,0.0,1.0,0.03453453453453448
ACSEmployment-CA,lightgbm,0,0.2,aps,race,marginal,0.8,1.0,1.9904166666666667,0.0,1.0,0.029126213592232997
ACSEmployment-CA,lightgbm,0,0.2,aps,predclass,mondrian,0.8,1.0,1.9783333333333333,0.0,1.0,0.044711951848667164
ACSEmployment-CA,lightgbm,0,0.2,aps,sex,mondrian,0.8,1.0,1.98125,0.0,1.0,0.037251655629139124
ACSEmployment-CA,lightgbm,0,0.2,aps,age,mondrian,0.8,1.0,1.9791666666666667,0.0,1.0,0.06606606606606613
ACSEmployment-CA,lightgbm,0,0.2,aps,race,mondrian,0.8,1.0,1.9895833333333333,0.0,1.0,0.015873015873015817
ACSEmployment-CA,lightgbm,1,0.05,lac,predclass,marginal,0.95,0.9495833333333333,1.4104166666666667,0.0384275345358881,0.9301934398654331,0.18503985404329115
ACSEmployment-CA,lightgbm,1,0.05,lac,sex,marginal,0.95,0.9495833333333333,1.4104166666666667,0.011891774554441126,0.9433797909407665,0.17559361467644807
ACSEmployment-CA,lightgbm,1,0.05,lac,age,marginal,0.95,0.9495833333333333,1.4104166666666667,0.05659463086136485,0.925414364640884,0.40329420924896664
ACSEmployment-CA,lightgbm,1,0.05,lac,race,marginal,0.95,0.9495833333333333,1.4104166666666667,0.018451493861329826,0.9393939393939394,0.08525536394388866
ACSEmployment-CA,lightgbm,1,0.05,lac,predclass,mondrian,0.95,0.95,1.4283333333333332,0.022585231120115012,0.9386038687973086,0.2712089001923077
ACSEmployment-CA,lightgbm,1,0.05,lac,sex,mondrian,0.95,0.9570833333333333,1.4558333333333333,0.00879707450657341,0.9528753993610224,0.06561765982789902
ACSEmployment-CA,lightgbm,1,0.05,lac,age,mondrian,0.95,0.95875,1.4683333333333333,0.03233212470510005,0.9457700650759219,0.5770788638829756
ACSEmployment-CA,lightgbm,1,0.05,lac,race,mondrian,0.95,0.9504166666666667,1.425,0.05885553426537027,0.898989898989899,0.07828282828282829
ACSEmployment-CA,lightgbm,1,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.1,lac,predclass,marginal,0.9,0.9045833333333333,1.2491666666666668,0.06425470473560624,0.872161480235492,0.059573061347516054
ACSEmployment-CA,lightgbm,1,0.1,lac,sex,marginal,0.9,0.9045833333333333,1.2491666666666668,0.01592712983268585,0.896964856230032,0.11027930224532745
ACSEmployment-CA,lightgbm,1,0.1,lac,age,marginal,0.9,0.9045833333333333,1.2491666666666668,0.10143132853462777,0.8535911602209945,0.24826675060259928
ACSEmployment-CA,lightgbm,1,0.1,lac,race,marginal,0.9,0.9045833333333333,1.2491666666666668,0.03456106734795261,0.8787878787878788,0.06415442481016242
ACSEmployment-CA,lightgbm,1,0.1,lac,predclass,mondrian,0.9,0.9041666666666667,1.2433333333333334,0.023425579510500505,0.8923465096719932,0.18447661227089207
ACSEmployment-CA,lightgbm,1,0.1,lac,sex,mondrian,0.9,0.9058333333333334,1.24375,0.004836860326613346,0.9033101045296167,0.17336721176431302
ACSEmployment-CA,lightgbm,1,0.1,lac,age,mondrian,0.9,0.90375,1.2545833333333334,0.025734809020905525,0.8915401301518439,0.518405162059854
ACSEmployment-CA,lightgbm,1,0.1,lac,race,mondrian,0.9,0.90375,1.245,0.1241645138803461,0.7878787878787878,0.1669195336313063
ACSEmployment-CA,lightgbm,1,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.1,aps,age,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,1,0.2,lac,predclass,marginal,0.8,0.7995833333333333,1.0,0.0711802866768666,0.7636669470142977,0.0
ACSEmployment-CA,lightgbm,1,0.2,lac,sex,marginal,0.8,0.7995833333333333,1.0,0.05857387761463195,0.7715654952076677,0.0
ACSEmployment-CA,lightgbm,1,0.2,lac,age,marginal,0.8,0.7995833333333333,1.0,0.22465562798711136,0.6464088397790055,0.0
ACSEmployment-CA,lightgbm,1,0.2,lac,race,marginal,0.8,0.7995833333333333,1.0,0.06604688571901696,0.7676767676767676,0.0
ACSEmployment-CA,lightgbm,1,0.2,lac,predclass,mondrian,0.8,0.8195833333333333,1.0454166666666667,0.03081022780386411,0.8040370058873002,0.0916736753574432
ACSEmployment-CA,lightgbm,1,0.2,lac,sex,mondrian,0.8,0.8279166666666666,1.0620833333333333,0.004260778573098367,0.8258785942492013,0.1190095846645367
ACSEmployment-CA,lightgbm,1,0.2,lac,age,mondrian,0.8,0.8341666666666666,1.0704166666666666,0.07496902308065057,0.7960954446854663,0.350828729281768
ACSEmployment-CA,lightgbm,1,0.2,lac,race,mondrian,0.8,0.8070833333333334,1.0104166666666667,0.06604688571901696,0.7676767676767676,0.01691474966170503
ACSEmployment-CA,lightgbm,1,0.2,aps,predclass,marginal,0.8,1.0,1.9954166666666666,0.0,1.0,0.009083402146985886
ACSEmployment-CA,lightgbm,1,0.2,aps,sex,marginal,0.8,1.0,1.9954166666666666,0.0,1.0,0.0012328706125948052
ACSEmployment-CA,lightgbm,1,0.2,aps,age,marginal,0.8,1.0,1.9954166666666666,0.0,1.0,0.016491754122938573
ACSEmployment-CA,lightgbm,1,0.2,aps,race,marginal,0.8,1.0,1.9954166666666666,0.0,1.0,0.006765899864682012
ACSEmployment-CA,lightgbm,1,0.2,aps,predclass,mondrian,0.8,1.0,1.9795833333333333,0.0,1.0,0.040462427745664664
ACSEmployment-CA,lightgbm,1,0.2,aps,sex,mondrian,0.8,1.0,1.97875,0.0,1.0,0.04442508710801385
ACSEmployment-CA,lightgbm,1,0.2,aps,age,mondrian,0.8,1.0,1.9716666666666667,0.0,1.0,0.08395802098950522
ACSEmployment-CA,lightgbm,1,0.2,aps,race,mondrian,0.8,1.0,1.9929166666666667,0.0,1.0,0.030303030303030276
ACSEmployment-CA,lightgbm,2,0.05,lac,predclass,marginal,0.95,0.9575,1.4604166666666667,0.02552836484983312,0.9451612903225807,0.31382091212458274
ACSEmployment-CA,lightgbm,2,0.05,lac,sex,marginal,0.95,0.9575,1.4604166666666667,0.011029787092190602,0.9520264681555004,0.1494146545743198
ACSEmployment-CA,lightgbm,2,0.05,lac,age,marginal,0.95,0.9575,1.4604166666666667,0.0453451716458918,0.9363449691991786,0.4239077778774558
ACSEmployment-CA,lightgbm,2,0.05,lac,race,marginal,0.95,0.9575,1.4604166666666667,0.016994266994266982,0.946969696969697,0.1003802899965427
ACSEmployment-CA,lightgbm,2,0.05,lac,predclass,mondrian,0.95,0.9570833333333333,1.4558333333333333,0.01632369299221359,0.9491935483870968,0.3600111234705228
ACSEmployment-CA,lightgbm,2,0.05,lac,sex,mondrian,0.95,0.955,1.4604166666666667,0.019009402612230275,0.945424013434089,0.02274086250684948
ACSEmployment-CA,lightgbm,2,0.05,lac,age,mondrian,0.95,0.9625,1.5058333333333334,0.030661837072210485,0.9527896995708155,0.5757244101551988
ACSEmployment-CA,lightgbm,2,0.05,lac,race,mondrian,0.95,0.9595833333333333,1.4625,0.021159678044553876,0.9494949494949495,0.026144765455110353
ACSEmployment-CA,lightgbm,2,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.1,lac,predclass,marginal,0.9,0.90375,1.2575,0.0728309232480534,0.8685483870967742,0.12296996662958848
ACSEmployment-CA,lightgbm,2,0.1,lac,sex,marginal,0.9,0.90375,1.2575,0.008944253114237743,0.8992443324937027,0.12553622807949605
ACSEmployment-CA,lightgbm,2,0.1,lac,age,marginal,0.9,0.90375,1.2575,0.07149839488677445,0.86652977412731,0.2142549564905356
ACSEmployment-CA,lightgbm,2,0.1,lac,race,marginal,0.9,0.90375,1.2575,0.04980375409269311,0.8871331828442438,0.14139873507819334
ACSEmployment-CA,lightgbm,2,0.1,lac,predclass,mondrian,0.9,0.9066666666666666,1.2695833333333333,0.02547274749721906,0.8943548387096775,0.29485539488320356
ACSEmployment-CA,lightgbm,2,0.1,lac,sex,mondrian,0.9,0.90375,1.265,0.023945096911701214,0.8916876574307305,0.06731211964006323
ACSEmployment-CA,lightgbm,2,0.1,lac,age,mondrian,0.9,0.9058333333333334,1.28,0.01756302153873035,0.8973305954825462,0.43178433659280513
ACSEmployment-CA,lightgbm,2,0.1,lac,race,mondrian,0.9,0.91,1.27625,0.03176539971122361,0.8961625282167043,0.08954100827689992
ACSEmployment-CA,lightgbm,2,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.1,aps,age,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSEmployment-CA,lightgbm,2,0.2,lac,predclass,marginal,0.8,0.8104166666666667,1.0,0.11165183537263623,0.7564516129032258,0.0
ACSEmployment-CA,lightgbm,2,0.2,lac,sex,marginal,0.8,0.8104166666666667,1.0,0.06368066537076034,0.7783375314861462,0.0
ACSEmployment-CA,lightgbm,2,0.2,lac,age,marginal,0.8,0.8104166666666667,1.0,0.13438593343500493,0.7388535031847133,0.0
ACSEmployment-CA,lightgbm,2,0.2,lac,race,marginal,0.8,0.8104166666666667,1.0,0.04325544506131418,0.7945823927765236,0.0
ACSEmployment-CA,lightgbm,2,0.2,lac,predclass,mondrian,0.8,0.8320833333333333,1.05,0.06971635150166855,0.7983870967741935,0.09677419354838701
ACSEmployment-CA,lightgbm,2,0.2,lac,sex,mondrian,0.8,0.82,1.0179166666666666,0.044369162432053466,0.797649034424853,0.03610411418975645
ACSEmployment-CA,lightgbm,2,0.2,lac,age,mondrian,0.8,0.835,1.05125,0.07241808138357864,0.8008213552361396,0.16560509554140124
ACSEmployment-CA,lightgbm,2,0.2,lac,race,mondrian,0.8,0.8145833333333333,1.01,0.03228228228228225,0.8055555555555556,0.05417607223476306
ACSEmployment-CA,lightgbm,2,0.2,aps,predclass,marginal,0.8,1.0,1.9975,0.0,1.0,0.005172413793103514
ACSEmployment-CA,lightgbm,2,0.2,aps,sex,marginal,0.8,1.0,1.9975,0.0,1.0,0.005037783375314797
ACSEmployment-CA,lightgbm,2,0.2,aps,age,marginal,0.8,1.0,1.9975,0.0,1.0,0.008450704225352101
ACSEmployment-CA,lightgbm,2,0.2,aps,race,marginal,0.8,1.0,1.9975,0.0,1.0,0.006940043491767467
ACSEmployment-CA,lightgbm,2,0.2,aps,predclass,mondrian,0.8,1.0,1.97875,0.0,1.0,0.043965517241379315
